samdt521-112,Barrasso (R-WY),Cornyn (R-TX),Alexander (R-TN),Ayotte (R-NH),Brown (R-MA),Crapo (R-ID),Roberts (R-KS),McCaskill (D-MO),Klobuchar (D-MN),Graham (R-SC),Blumenthal (D-CT),McCain (R-AZ),Lugar (R-IN),Tester (D-MT),Nelson (D-NE),Risch (R-ID),Coburn (R-OK),Toomey (R-PA),Vitter (R-LA),Sessions (R-AL),Pryor (D-AR),Stabenow (D-MI),McConnell (R-KY),Hutchison (R-TX),Moran (R-KS),Murkowski (R-AK),Nelson (D-FL),Coats (R-IN),DeMint (R-SC),Paul (R-KY),Cochran (R-MS),Heller (R-NV),Snowe (R-ME),Lee (R-UT),Hatch (R-UT),Corker (R-TN),Casey (D-PA),Blunt (R-MO),Enzi (R-WY),Wicker (R-MS),Thune (R-SD),Rubio (R-FL),Isakson (R-GA),Merkley (D-OR),Hagan (D-NC),Kyl (R-AZ),Udall (D-CO),Begich (D-AK),Burr (R-NC),Bennet (D-CO),Boozman (R-AR),Hoeven (R-ND),Johnson (R-WI),Portman (R-OH),Carper (D-DE),Shelby (R-AL),Manchin (D-WV),Collins (R-ME),Grassley (R-IA),Chambliss (R-GA),Kirk (R-IL),Johanns (R-NE),Shaheen (D-NH),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
samdt1414-112,Hutchison (R-TX),Alexander (R-TN),Klobuchar (D-MN),Graham (R-SC),Lugar (R-IN),Reid (D-NV),Leahy (D-VT),Conrad (D-ND),Coons (D-DE),Harkin (D-IA),Boxer (D-CA),Moran (R-KS),Murkowski (R-AK),Coats (R-IN),Paul (R-KY),Bingaman (D-NM),Lee (R-UT),Cantwell (D-WA),Corker (R-TN),Casey (D-PA),Enzi (R-WY),Feinstein (D-CA),Bennet (D-CO),McCain (R-AZ),Reed (D-RI),Collins (R-ME),Rubio (R-FL),Chambliss (R-GA),McConnell (R-KY),Barrasso (R-WY),Vitter (R-LA),Crapo (R-ID),Roberts (R-KS),McCaskill (D-MO),Kerry (D-MA),Gillibrand (D-NY),Murray (D-WA),Inhofe (R-OK),Sessions (R-AL),Coburn (R-OK),Baucus (D-MT),Wicker (R-MS),Franken (D-MN),Kirk (R-IL),Rockefeller (D-WV),Burr (R-NC),Boozman (R-AR),Johnson (R-WI),Manchin (D-WV),Levin (D-MI),Snowe (R-ME),Schumer (D-NY),Ayotte (R-NH),Brown (R-MA),Blumenthal (D-CT),Mikulski (D-MD),Risch (R-ID),Whitehouse (D-RI),Lieberman (ID-CT),Pryor (D-AR),Stabenow (D-MI),Hoeven (R-ND),Blunt (R-MO),Landrieu (D-LA),Inouye (D-HI),Isakson (R-GA),Akaka (D-HI),Grassley (R-IA),Portman (R-OH),Carper (D-DE),Shelby (R-AL),Brown (D-OH),Johanns (R-NE),Shaheen (D-NH),Cornyn (R-TX),Udall (D-NM),Nelson (D-FL),Webb (D-VA),Sanders (I-VT),Nelson (D-NE),Durbin (D-IL),Menendez (D-NJ),Kohl (D-WI),DeMint (R-SC),Tester (D-MT),Cochran (R-MS),Heller (R-NV),Warner (D-VA),Hatch (R-UT),Lautenberg (D-NJ),Thune (R-SD),Merkley (D-OR),Hagan (D-NC),Toomey (R-PA),Udall (D-CO),Wyden (D-OR),Begich (D-AK),Johnson (D-SD),Kyl (R-AZ),Cardin (D-MD)
samdt286-112,Murkowski (R-AK),Schumer (D-NY),Menendez (D-NJ),Brown (R-MA),Nelson (D-FL),McCaskill (D-MO),Klobuchar (D-MN),Blumenthal (D-CT),Kerry (D-MA),Gillibrand (D-NY),Murray (D-WA),Webb (D-VA),Reid (D-NV),Sanders (I-VT),Nelson (D-NE),Whitehouse (D-RI),Leahy (D-VT),Durbin (D-IL),Rockefeller (D-WV),Coons (D-DE),Harkin (D-IA),Baucus (D-MT),Hutchison (R-TX),Boxer (D-CA),Lieberman (ID-CT),Lautenberg (D-NJ),Kohl (D-WI),Tester (D-MT),Cochran (R-MS),Bingaman (D-NM),Cantwell (D-WA),Casey (D-PA),Landrieu (D-LA),Inouye (D-HI),Conrad (D-ND),Franken (D-MN),Feinstein (D-CA),Manchin (D-WV),Merkley (D-OR),Hagan (D-NC),Mikulski (D-MD),Levin (D-MI),Akaka (D-HI),Pryor (D-AR),Wyden (D-OR),Begich (D-AK),Stabenow (D-MI),Bennet (D-CO),Udall (D-NM),Carper (D-DE),Reed (D-RI),Brown (D-OH),Collins (R-ME),Johnson (D-SD),Kirk (R-IL),Cardin (D-MD),Shaheen (D-NH),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
samdt927-112,Hutchison (R-TX),Alexander (R-TN),Klobuchar (D-MN),Graham (R-SC),Lugar (R-IN),Reid (D-NV),Leahy (D-VT),Conrad (D-ND),Coons (D-DE),Harkin (D-IA),Boxer (D-CA),Moran (R-KS),Murkowski (R-AK),Coats (R-IN),Bingaman (D-NM),Lee (R-UT),Cantwell (D-WA),Corker (R-TN),Casey (D-PA),Enzi (R-WY),Feinstein (D-CA),Bennet (D-CO),Reed (D-RI),Collins (R-ME),Rubio (R-FL),Chambliss (R-GA),McConnell (R-KY),Barrasso (R-WY),Vitter (R-LA),Crapo (R-ID),Roberts (R-KS),McCaskill (D-MO),Kerry (D-MA),Gillibrand (D-NY),Murray (D-WA),Inhofe (R-OK),Coburn (R-OK),Baucus (D-MT),Wicker (R-MS),Franken (D-MN),Kirk (R-IL),Rockefeller (D-WV),Burr (R-NC),Boozman (R-AR),Johnson (R-WI),Manchin (D-WV),Levin (D-MI),Schumer (D-NY),Ayotte (R-NH),Brown (R-MA),Blumenthal (D-CT),Mikulski (D-MD),Risch (R-ID),Whitehouse (D-RI),Lieberman (ID-CT),Pryor (D-AR),Stabenow (D-MI),Hoeven (R-ND),Blunt (R-MO),Landrieu (D-LA),Isakson (R-GA),Akaka (D-HI),Grassley (R-IA),Portman (R-OH),Carper (D-DE),Shelby (R-AL),Brown (D-OH),Johanns (R-NE),Shaheen (D-NH),Cornyn (R-TX),Udall (D-NM),Nelson (D-FL),Webb (D-VA),Sanders (I-VT),Nelson (D-NE),Durbin (D-IL),Menendez (D-NJ),Kohl (D-WI),Tester (D-MT),Cochran (R-MS),Heller (R-NV),Warner (D-VA),Hatch (R-UT),Lautenberg (D-NJ),Thune (R-SD),Merkley (D-OR),Hagan (D-NC),Kyl (R-AZ),Udall (D-CO),Wyden (D-OR),Begich (D-AK),Johnson (D-SD),Toomey (R-PA),Cardin (D-MD),,,,,,
samdt115-112,Barrasso (R-WY),Cornyn (R-TX),Alexander (R-TN),Ayotte (R-NH),Brown (R-MA),Crapo (R-ID),Roberts (R-KS),McCaskill (D-MO),Graham (R-SC),Lugar (R-IN),McCain (R-AZ),Inhofe (R-OK),Ensign (R-NV),Vitter (R-LA),Nelson (D-NE),Risch (R-ID),Kohl (D-WI),Coburn (R-OK),Murkowski (R-AK),Sessions (R-AL),McConnell (R-KY),Toomey (R-PA),Hutchison (R-TX),Moran (R-KS),Lieberman (ID-CT),Nelson (D-FL),Coats (R-IN),DeMint (R-SC),Paul (R-KY),Cochran (R-MS),Lee (R-UT),Hatch (R-UT),Corker (R-TN),Hoeven (R-ND),Blunt (R-MO),Enzi (R-WY),Wicker (R-MS),Thune (R-SD),Rubio (R-FL),Isakson (R-GA),Manchin (D-WV),Snowe (R-ME),Kyl (R-AZ),Udall (D-CO),Begich (D-AK),Burr (R-NC),Bennet (D-CO),Boozman (R-AR),Johnson (R-WI),Portman (R-OH),Carper (D-DE),Shelby (R-AL),Brown (D-OH),Collins (R-ME),Grassley (R-IA),Chambliss (R-GA),Kirk (R-IL),Johanns (R-NE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
samdt791-112,Barrasso (R-WY),Cornyn (R-TX),Schumer (D-NY),Menendez (D-NJ),Vitter (R-LA),Ayotte (R-NH),Brown (R-MA),Crapo (R-ID),McCaskill (D-MO),Klobuchar (D-MN),Graham (R-SC),Blumenthal (D-CT),Kerry (D-MA),Udall (D-CO),Gillibrand (D-NY),Murray (D-WA),Lugar (R-IN),Reid (D-NV),Tester (D-MT),Sanders (I-VT),Nelson (D-NE),Risch (R-ID),Kohl (D-WI),Coburn (R-OK),Murkowski (R-AK),Conrad (D-ND),Rockefeller (D-WV),Coons (D-DE),Harkin (D-IA),McConnell (R-KY),Toomey (R-PA),Hutchison (R-TX),Boxer (D-CA),Nelson (D-FL),Whitehouse (D-RI),Lieberman (ID-CT),Lautenberg (D-NJ),Coats (R-IN),DeMint (R-SC),Paul (R-KY),Thune (R-SD),Heller (R-NV),Bingaman (D-NM),Snowe (R-ME),Lee (R-UT),Cantwell (D-WA),Corker (R-TN),Casey (D-PA),Enzi (R-WY),Landrieu (D-LA),Inouye (D-HI),Rubio (R-FL),Durbin (D-IL),McCain (R-AZ),Franken (D-MN),Feinstein (D-CA),Manchin (D-WV),Merkley (D-OR),Hagan (D-NC),Kyl (R-AZ),Sessions (R-AL),Mikulski (D-MD),Levin (D-MI),Akaka (D-HI),Wyden (D-OR),Begich (D-AK),Burr (R-NC),Hatch (R-UT),Bennet (D-CO),Udall (D-NM),Johnson (R-WI),Warner (D-VA),Portman (R-OH),Carper (D-DE),Shelby (R-AL),Reed (D-RI),Brown (D-OH),Collins (R-ME),Grassley (R-IA),Johnson (D-SD),Kirk (R-IL),Johanns (R-NE),Cardin (D-MD),Shaheen (D-NH),,,,,,,,,,,,,,,,
s365-112,Barrasso (R-WY),Cornyn (R-TX),Schumer (D-NY),Udall (D-NM),Alexander (R-TN),Brown (R-MA),Crapo (R-ID),Roberts (R-KS),McCaskill (D-MO),Klobuchar (D-MN),Hoeven (R-ND),Blumenthal (D-CT),Kerry (D-MA),Murray (D-WA),Lugar (R-IN),Reid (D-NV),Webb (D-VA),Risch (R-ID),Whitehouse (D-RI),Wicker (R-MS),McConnell (R-KY),Leahy (D-VT),Conrad (D-ND),Rockefeller (D-WV),Coons (D-DE),Stabenow (D-MI),Baucus (D-MT),Hutchison (R-TX),Boxer (D-CA),Lieberman (ID-CT),Nelson (D-FL),Kohl (D-WI),Tester (D-MT),Thune (R-SD),Cochran (R-MS),Bingaman (D-NM),Warner (D-VA),Cantwell (D-WA),Corker (R-TN),Casey (D-PA),Blunt (R-MO),Enzi (R-WY),Landrieu (D-LA),Inouye (D-HI),Durbin (D-IL),Franken (D-MN),Feinstein (D-CA),Isakson (R-GA),Manchin (D-WV),Snowe (R-ME),Hagan (D-NC),Kyl (R-AZ),Udall (D-CO),Mikulski (D-MD),Levin (D-MI),Akaka (D-HI),Pryor (D-AR),Wyden (D-OR),Begich (D-AK),Burr (R-NC),Murkowski (R-AK),Bennet (D-CO),Boozman (R-AR),McCain (R-AZ),Portman (R-OH),Carper (D-DE),Reed (D-RI),Brown (D-OH),Collins (R-ME),Johnson (D-SD),Kirk (R-IL),Johanns (R-NE),Cardin (D-MD),Shaheen (D-NH),,,,,,,,,,,,,,,,,,,,,,,,,,
samdt633-112,Murkowski (R-AK),Schumer (D-NY),Udall (D-NM),Brown (R-MA),Nelson (D-FL),McCaskill (D-MO),Klobuchar (D-MN),Hoeven (R-ND),Blumenthal (D-CT),Kerry (D-MA),Gillibrand (D-NY),Murray (D-WA),Webb (D-VA),Reid (D-NV),Sanders (I-VT),Nelson (D-NE),Kohl (D-WI),Wicker (R-MS),Leahy (D-VT),Durbin (D-IL),Rockefeller (D-WV),Coons (D-DE),Harkin (D-IA),Baucus (D-MT),Menendez (D-NJ),Boxer (D-CA),Moran (R-KS),Lieberman (ID-CT),Lautenberg (D-NJ),Coats (R-IN),Tester (D-MT),Cochran (R-MS),Heller (R-NV),Bingaman (D-NM),Warner (D-VA),Cantwell (D-WA),Casey (D-PA),Blunt (R-MO),Landrieu (D-LA),Inouye (D-HI),Conrad (D-ND),Franken (D-MN),Feinstein (D-CA),Isakson (R-GA),Manchin (D-WV),Merkley (D-OR),Hagan (D-NC),Udall (D-CO),Mikulski (D-MD),Levin (D-MI),Akaka (D-HI),Pryor (D-AR),Wyden (D-OR),Begich (D-AK),Whitehouse (D-RI),Stabenow (D-MI),Bennet (D-CO),Boozman (R-AR),Portman (R-OH),Carper (D-DE),Shelby (R-AL),Reed (D-RI),Brown (D-OH),Collins (R-ME),Johnson (D-SD),Snowe (R-ME),Johanns (R-NE),Cardin (D-MD),Shaheen (D-NH),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
samdt1107-112,Schumer (D-NY),Nelson (D-FL),Klobuchar (D-MN),Blumenthal (D-CT),Kerry (D-MA),Gillibrand (D-NY),Murray (D-WA),Webb (D-VA),Reid (D-NV),Tester (D-MT),Sanders (I-VT),Leahy (D-VT),Durbin (D-IL),Rockefeller (D-WV),Coons (D-DE),Harkin (D-IA),Baucus (D-MT),Menendez (D-NJ),Boxer (D-CA),Paul (R-KY),Bingaman (D-NM),Warner (D-VA),Cantwell (D-WA),Lautenberg (D-NJ),Franken (D-MN),Feinstein (D-CA),Merkley (D-OR),Udall (D-CO),Mikulski (D-MD),Akaka (D-HI),Wyden (D-OR),Bennet (D-CO),Udall (D-NM),Carper (D-DE),Brown (D-OH),Johnson (D-SD),Kirk (R-IL),Cardin (D-MD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
samdt645-112,Cornyn (R-TX),Alexander (R-TN),Ayotte (R-NH),Crapo (R-ID),Roberts (R-KS),McCaskill (D-MO),Lugar (R-IN),McCain (R-AZ),Inhofe (R-OK),Vitter (R-LA),Sessions (R-AL),Risch (R-ID),Coburn (R-OK),Murkowski (R-AK),McConnell (R-KY),Toomey (R-PA),Hutchison (R-TX),Moran (R-KS),Lieberman (ID-CT),Coats (R-IN),DeMint (R-SC),Paul (R-KY),Cochran (R-MS),Heller (R-NV),Lee (R-UT),Hatch (R-UT),Corker (R-TN),Hoeven (R-ND),Blunt (R-MO),Wicker (R-MS),Thune (R-SD),Isakson (R-GA),Kyl (R-AZ),Burr (R-NC),Grassley (R-IA),Boozman (R-AR),Johnson (R-WI),Portman (R-OH),Shelby (R-AL),Rubio (R-FL),Chambliss (R-GA),Kirk (R-IL),Johanns (R-NE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
samdt641-112,Barrasso (R-WY),Cornyn (R-TX),Alexander (R-TN),Ayotte (R-NH),Brown (R-MA),Crapo (R-ID),Roberts (R-KS),Graham (R-SC),McCain (R-AZ),Inhofe (R-OK),Vitter (R-LA),Sessions (R-AL),Risch (R-ID),Coburn (R-OK),Toomey (R-PA),McConnell (R-KY),Hutchison (R-TX),Moran (R-KS),Murkowski (R-AK),Coats (R-IN),DeMint (R-SC),Paul (R-KY),Cochran (R-MS),Heller (R-NV),Lee (R-UT),Hatch (R-UT),Corker (R-TN),Hoeven (R-ND),Blunt (R-MO),Enzi (R-WY),Wicker (R-MS),Thune (R-SD),Isakson (R-GA),Kyl (R-AZ),Burr (R-NC),Grassley (R-IA),Boozman (R-AR),Johnson (R-WI),Portman (R-OH),Shelby (R-AL),Rubio (R-FL),Chambliss (R-GA),Kirk (R-IL),Johanns (R-NE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
samdt236-112,Begich (D-AK),Conrad (D-ND),Baucus (D-MT),Klobuchar (D-MN),Levin (D-MI),Hagan (D-NC),Johnson (D-SD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
samdt58-112,Hutchison (R-TX),Alexander (R-TN),Klobuchar (D-MN),Graham (R-SC),Lugar (R-IN),Reid (D-NV),Leahy (D-VT),Conrad (D-ND),Coons (D-DE),Harkin (D-IA),Boxer (D-CA),Moran (R-KS),Murkowski (R-AK),Coats (R-IN),Paul (R-KY),Bingaman (D-NM),Lee (R-UT),Cantwell (D-WA),Corker (R-TN),Casey (D-PA),Enzi (R-WY),Feinstein (D-CA),Bennet (D-CO),McCain (R-AZ),Reed (D-RI),Collins (R-ME),Rubio (R-FL),Chambliss (R-GA),McConnell (R-KY),Barrasso (R-WY),Vitter (R-LA),Crapo (R-ID),Roberts (R-KS),McCaskill (D-MO),Gillibrand (D-NY),Murray (D-WA),Inhofe (R-OK),Sessions (R-AL),Coburn (R-OK),Baucus (D-MT),Wicker (R-MS),Franken (D-MN),Kirk (R-IL),Rockefeller (D-WV),Burr (R-NC),Boozman (R-AR),Johnson (R-WI),Manchin (D-WV),Levin (D-MI),Merkley (D-OR),Schumer (D-NY),Ayotte (R-NH),Brown (R-MA),Blumenthal (D-CT),Mikulski (D-MD),Risch (R-ID),Whitehouse (D-RI),Lieberman (ID-CT),Stabenow (D-MI),Hoeven (R-ND),Blunt (R-MO),Landrieu (D-LA),Inouye (D-HI),Isakson (R-GA),Akaka (D-HI),Grassley (R-IA),Portman (R-OH),Carper (D-DE),Shelby (R-AL),Brown (D-OH),Johanns (R-NE),Shaheen (D-NH),Cornyn (R-TX),Udall (D-NM),Nelson (D-FL),Webb (D-VA),Ensign (R-NV),Sanders (I-VT),Nelson (D-NE),Durbin (D-IL),Menendez (D-NJ),Kohl (D-WI),DeMint (R-SC),Tester (D-MT),Cochran (R-MS),Warner (D-VA),Hatch (R-UT),Lautenberg (D-NJ),Thune (R-SD),Snowe (R-ME),Hagan (D-NC),Toomey (R-PA),Udall (D-CO),Wyden (D-OR),Begich (D-AK),Johnson (D-SD),Kyl (R-AZ),Cardin (D-MD),,
samdt499-112,Barrasso (R-WY),Cornyn (R-TX),Alexander (R-TN),Ayotte (R-NH),Brown (R-MA),Crapo (R-ID),Roberts (R-KS),Graham (R-SC),Lugar (R-IN),McCain (R-AZ),Inhofe (R-OK),Vitter (R-LA),Nelson (D-NE),Risch (R-ID),Coburn (R-OK),Toomey (R-PA),Sessions (R-AL),McConnell (R-KY),Hutchison (R-TX),Murkowski (R-AK),Coats (R-IN),DeMint (R-SC),Paul (R-KY),Cochran (R-MS),Heller (R-NV),Lee (R-UT),Hatch (R-UT),Corker (R-TN),Hoeven (R-ND),Blunt (R-MO),Enzi (R-WY),Wicker (R-MS),Thune (R-SD),Isakson (R-GA),Snowe (R-ME),Kyl (R-AZ),Burr (R-NC),Grassley (R-IA),Johnson (R-WI),Portman (R-OH),Shelby (R-AL),Manchin (D-WV),Collins (R-ME),Rubio (R-FL),Chambliss (R-GA),Kirk (R-IL),Johanns (R-NE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
samdt763-112,Barrasso (R-WY),Cornyn (R-TX),Alexander (R-TN),Ayotte (R-NH),Crapo (R-ID),Roberts (R-KS),Graham (R-SC),Lugar (R-IN),Inhofe (R-OK),Vitter (R-LA),Nelson (D-NE),Risch (R-ID),Coburn (R-OK),Toomey (R-PA),Sessions (R-AL),McConnell (R-KY),Hutchison (R-TX),Moran (R-KS),Murkowski (R-AK),Coats (R-IN),DeMint (R-SC),Paul (R-KY),Cochran (R-MS),Heller (R-NV),Lee (R-UT),Hatch (R-UT),Corker (R-TN),Hoeven (R-ND),Blunt (R-MO),Enzi (R-WY),Wicker (R-MS),Thune (R-SD),Isakson (R-GA),Snowe (R-ME),Kyl (R-AZ),Grassley (R-IA),Boozman (R-AR),Johnson (R-WI),Portman (R-OH),Shelby (R-AL),Rubio (R-FL),Chambliss (R-GA),Kirk (R-IL),Johanns (R-NE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
samdt216-112,Hutchison (R-TX),Alexander (R-TN),Klobuchar (D-MN),Graham (R-SC),Lugar (R-IN),Reid (D-NV),Leahy (D-VT),Conrad (D-ND),Coons (D-DE),Harkin (D-IA),Boxer (D-CA),Moran (R-KS),Murkowski (R-AK),Coats (R-IN),Paul (R-KY),Bingaman (D-NM),Lee (R-UT),Cantwell (D-WA),Corker (R-TN),Casey (D-PA),Enzi (R-WY),Feinstein (D-CA),Bennet (D-CO),McCain (R-AZ),Reed (D-RI),Collins (R-ME),Rubio (R-FL),Chambliss (R-GA),McConnell (R-KY),Barrasso (R-WY),Vitter (R-LA),Crapo (R-ID),Roberts (R-KS),McCaskill (D-MO),Kerry (D-MA),Gillibrand (D-NY),Murray (D-WA),Inhofe (R-OK),Sessions (R-AL),Coburn (R-OK),Baucus (D-MT),Wicker (R-MS),Franken (D-MN),Kirk (R-IL),Burr (R-NC),Boozman (R-AR),Johnson (R-WI),Manchin (D-WV),Levin (D-MI),Snowe (R-ME),Schumer (D-NY),Ayotte (R-NH),Brown (R-MA),Blumenthal (D-CT),Mikulski (D-MD),Risch (R-ID),Whitehouse (D-RI),Lieberman (ID-CT),Pryor (D-AR),Stabenow (D-MI),Hoeven (R-ND),Blunt (R-MO),Landrieu (D-LA),Inouye (D-HI),Isakson (R-GA),Akaka (D-HI),Grassley (R-IA),Portman (R-OH),Carper (D-DE),Shelby (R-AL),Brown (D-OH),Johanns (R-NE),Shaheen (D-NH),Cornyn (R-TX),Udall (D-NM),Nelson (D-FL),Webb (D-VA),Ensign (R-NV),Sanders (I-VT),Nelson (D-NE),Durbin (D-IL),Menendez (D-NJ),Kohl (D-WI),DeMint (R-SC),Tester (D-MT),Cochran (R-MS),Warner (D-VA),Hatch (R-UT),Lautenberg (D-NJ),Thune (R-SD),Merkley (D-OR),Hagan (D-NC),Toomey (R-PA),Udall (D-CO),Wyden (D-OR),Begich (D-AK),Johnson (D-SD),Kyl (R-AZ),Cardin (D-MD),
samdt392-112,Cornyn (R-TX),Schumer (D-NY),Alexander (R-TN),Ayotte (R-NH),Crapo (R-ID),Roberts (R-KS),McCaskill (D-MO),McCain (R-AZ),Gillibrand (D-NY),Inhofe (R-OK),Tester (D-MT),Webb (D-VA),Nelson (D-NE),Risch (R-ID),McConnell (R-KY),Coburn (R-OK),Toomey (R-PA),Sessions (R-AL),Coons (D-DE),Stabenow (D-MI),Baucus (D-MT),Hutchison (R-TX),Moran (R-KS),Murkowski (R-AK),Nelson (D-FL),Coats (R-IN),DeMint (R-SC),Paul (R-KY),Cochran (R-MS),Heller (R-NV),Lee (R-UT),Hatch (R-UT),Corker (R-TN),Hoeven (R-ND),Blunt (R-MO),Wicker (R-MS),Thune (R-SD),Hagan (D-NC),Kyl (R-AZ),Mikulski (D-MD),Akaka (D-HI),Begich (D-AK),Bennet (D-CO),Boozman (R-AR),Johnson (R-WI),Warner (D-VA),Portman (R-OH),Carper (D-DE),Shelby (R-AL),Manchin (D-WV),Rubio (R-FL),Johnson (D-SD),Kirk (R-IL),Johanns (R-NE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
samdt740-112,Barrasso (R-WY),Cornyn (R-TX),Alexander (R-TN),Ayotte (R-NH),Crapo (R-ID),Roberts (R-KS),McCaskill (D-MO),Lugar (R-IN),McCain (R-AZ),Inhofe (R-OK),Vitter (R-LA),Sessions (R-AL),Risch (R-ID),Coburn (R-OK),Toomey (R-PA),McConnell (R-KY),Hutchison (R-TX),Moran (R-KS),Murkowski (R-AK),Coats (R-IN),DeMint (R-SC),Paul (R-KY),Cochran (R-MS),Heller (R-NV),Lee (R-UT),Hatch (R-UT),Corker (R-TN),Hoeven (R-ND),Blunt (R-MO),Enzi (R-WY),Wicker (R-MS),Thune (R-SD),Isakson (R-GA),Kyl (R-AZ),Burr (R-NC),Grassley (R-IA),Boozman (R-AR),Johnson (R-WI),Portman (R-OH),Shelby (R-AL),Rubio (R-FL),Chambliss (R-GA),Kirk (R-IL),Johanns (R-NE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hconres35-112,Barrasso (R-WY),Cornyn (R-TX),Alexander (R-TN),Ayotte (R-NH),Brown (R-MA),Crapo (R-ID),Roberts (R-KS),Graham (R-SC),Lugar (R-IN),McCain (R-AZ),Inhofe (R-OK),Ensign (R-NV),Vitter (R-LA),Sessions (R-AL),Risch (R-ID),Coburn (R-OK),Toomey (R-PA),McConnell (R-KY),Hutchison (R-TX),Moran (R-KS),Murkowski (R-AK),Coats (R-IN),DeMint (R-SC),Paul (R-KY),Cochran (R-MS),Lee (R-UT),Hatch (R-UT),Corker (R-TN),Hoeven (R-ND),Blunt (R-MO),Enzi (R-WY),Wicker (R-MS),Thune (R-SD),Isakson (R-GA),Snowe (R-ME),Kyl (R-AZ),Burr (R-NC),Grassley (R-IA),Boozman (R-AR),Johnson (R-WI),Portman (R-OH),Shelby (R-AL),Collins (R-ME),Rubio (R-FL),Chambliss (R-GA),Kirk (R-IL),Johanns (R-NE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
samdt626-112,Barrasso (R-WY),Cornyn (R-TX),Alexander (R-TN),Ayotte (R-NH),Brown (R-MA),Crapo (R-ID),Roberts (R-KS),Lugar (R-IN),McCain (R-AZ),Inhofe (R-OK),Vitter (R-LA),Sessions (R-AL),Risch (R-ID),Coburn (R-OK),Murkowski (R-AK),Pryor (D-AR),McConnell (R-KY),Toomey (R-PA),Hutchison (R-TX),Moran (R-KS),Lieberman (ID-CT),Coats (R-IN),DeMint (R-SC),Cochran (R-MS),Heller (R-NV),Lee (R-UT),Hatch (R-UT),Corker (R-TN),Hoeven (R-ND),Blunt (R-MO),Enzi (R-WY),Wicker (R-MS),Thune (R-SD),Isakson (R-GA),Kyl (R-AZ),Burr (R-NC),Grassley (R-IA),Boozman (R-AR),Johnson (R-WI),Portman (R-OH),Shelby (R-AL),Rubio (R-FL),Chambliss (R-GA),Kirk (R-IL),Johanns (R-NE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
samdt1465-112,Hutchison (R-TX),Alexander (R-TN),Klobuchar (D-MN),Graham (R-SC),Lugar (R-IN),Reid (D-NV),Conrad (D-ND),Coons (D-DE),Harkin (D-IA),Boxer (D-CA),Murkowski (R-AK),Coats (R-IN),Bingaman (D-NM),Lee (R-UT),Cantwell (D-WA),Casey (D-PA),Enzi (R-WY),Feinstein (D-CA),Bennet (D-CO),McCain (R-AZ),Reed (D-RI),Collins (R-ME),Rubio (R-FL),Chambliss (R-GA),McConnell (R-KY),Barrasso (R-WY),Vitter (R-LA),Crapo (R-ID),Roberts (R-KS),McCaskill (D-MO),Kerry (D-MA),Gillibrand (D-NY),Murray (D-WA),Inhofe (R-OK),Coburn (R-OK),Baucus (D-MT),Wicker (R-MS),Franken (D-MN),Rockefeller (D-WV),Burr (R-NC),Udall (D-NM),Levin (D-MI),Merkley (D-OR),Schumer (D-NY),Ayotte (R-NH),Brown (R-MA),Blumenthal (D-CT),Mikulski (D-MD),Risch (R-ID),Whitehouse (D-RI),Lieberman (ID-CT),Pryor (D-AR),Stabenow (D-MI),Hoeven (R-ND),Blunt (R-MO),Landrieu (D-LA),Inouye (D-HI),Isakson (R-GA),Akaka (D-HI),Grassley (R-IA),Portman (R-OH),Carper (D-DE),Brown (D-OH),Johanns (R-NE),Shaheen (D-NH),Cornyn (R-TX),Boozman (R-AR),Nelson (D-FL),Webb (D-VA),Nelson (D-NE),Durbin (D-IL),Menendez (D-NJ),Kohl (D-WI),Tester (D-MT),Cochran (R-MS),Heller (R-NV),Warner (D-VA),Hatch (R-UT),Lautenberg (D-NJ),Thune (R-SD),Snowe (R-ME),Hagan (D-NC),Kyl (R-AZ),Udall (D-CO),Wyden (D-OR),Begich (D-AK),Johnson (D-SD),Toomey (R-PA),Cardin (D-MD),,,,,,,,,,,
